iter	Passed	Remaining
5038	284069	279672
5039	284130	279620
5040	284188	279565
5041	284248	279512
5042	284306	279458
5043	284362	279401
5044	284419	279345
5045	284474	279287
5046	284529	279230
5047	284586	279174
5048	284644	279119
5049	284700	279063
5050	284758	279007
5051	284816	278953
5052	284876	278900
5053	284933	278844
5054	284986	278785
5055	285043	278729
5056	285104	278677
5057	285164	278624
5058	285223	278570
5059	285283	278517
5060	285344	278465
5061	285403	278411
5062	285460	278356
5063	285518	278301
5064	285589	278259
5065	285647	278205
5066	285706	278150
5067	285763	278095
5068	285820	278038
5069	285874	277980
5070	285931	277924
5071	285987	277868
5072	286046	277814
5073	286105	277759
5074	286164	277706
5075	286228	277657
5076	286303	277618
5077	286366	277569
5078	286426	277516
5079	286488	277465
5080	286549	277413
5081	286607	277358
5082	286665	277303
5083	286723	277248
5084	286785	277197
5085	286848	277147
5086	286911	277097
5087	286972	277046
5088	287029	276989
5089	287085	276933
5090	287143	276877
5091	287198	276820
5092	287258	276767
5093	287322	276718
5094	287384	276667
5095	287447	276617
5096	287513	276570
5097	287576	276519
5098	287645	276476
5099	287708	276425
5100	287778	276382
5101	287839	276330
5102	287897	276275
5103	287956	276221
5104	288015	276167
5105	288072	276112
5106	288130	276056
5107	288187	276001
5108	288249	275950
5109	288311	275898
5110	288370	275844
5111	288426	275788
5112	288486	275735
5113	288553	275689
5114	288609	275632
5115	288666	275576
5116	288723	275519
5117	288781	275465
5118	288846	275417
5119	288921	275378
5120	288987	275331
5121	289056	275286
5122	289124	275240
5123	289186	275189
5124	289243	275133
5125	289303	275080
5126	289357	275022
5127	289417	274968
5128	289475	274914
5129	289535	274861
5130	289599	274811
5131	289665	274764
5132	289745	274730
5133	289812	274684
5134	289876	274634
5135	289941	274586
5136	290000	274532
5137	290071	274489
5138	290132	274437
5139	290196	274387
5140	290259	274337
5141	290326	274291
5142	290385	274237
5143	290445	274183
5144	290508	274134
5145	290570	274083
5146	290630	274029
5147	290693	273978
5148	290755	273927
5149	290816	273875
5150	290881	273827
5151	290943	273776
5152	291006	273726
5153	291067	273673
5154	291126	273619
5155	291188	273568
5156	291242	273509
5157	291296	273450
5158	291351	273392
5159	291405	273334
5160	291466	273281
5161	291530	273232
5162	291598	273186
5163	291664	273139
5164	291723	273084
5165	291783	273032
5166	291844	272978
5167	291907	272929
5168	291971	272879
5169	292037	272832
5170	292107	272787
5171	292180	272746
5172	292241	272694
5173	292300	272640
5174	292363	272589
5175	292431	272544
5176	292502	272501
5177	292560	272445
5178	292621	272393
5179	292683	272342
5180	292746	272292
5181	292809	272241
5182	292867	272186
5183	292932	272137
5184	292992	272084
5185	293049	272028
5186	293105	271971
5187	293162	271915
5188	293221	271861
5189	293283	271810
5190	293346	271759
5191	293408	271708
5192	293469	271655
5193	293528	271601
5194	293583	271543
5195	293640	271487
5196	293700	271433
5197	293762	271383
5198	293839	271345
5199	293904	271296
5200	293965	271243
5201	294044	271207
5202	294121	271170
5203	294191	271126
5204	294258	271079
5205	294316	271024
5206	294374	270969
5207	294432	270913
5208	294490	270858
5209	294549	270804
5210	294605	270747
5211	294663	270691
5212	294723	270639
5213	294788	270589
5214	294845	270534
5215	294905	270481
5216	294960	270422
5217	295016	270366
5218	295077	270313
5219	295138	270260
5220	295202	270211
5221	295259	270154
5222	295317	270100
5223	295373	270042
5224	295428	269985
5225	295484	269927
5226	295537	269868
5227	295592	269809
5228	295649	269753
5229	295709	269700
5230	295768	269646
5231	295827	269591
5232	295886	269537
5233	295947	269485
5234	296010	269434
5235	296082	269392
5236	296148	269344
5237	296211	269293
5238	296277	269245
5239	296339	269193
5240	296400	269141
5241	296463	269090
5242	296521	269035
5243	296581	268982
5244	296650	268936
5245	296710	268882
5246	296764	268824
5247	296819	268766
5248	296874	268708
5249	296935	268656
5250	296996	268603
5251	297060	268553
5252	297115	268495
5253	297168	268435
5254	297222	268376
5255	297276	268318
5256	297330	268259
5257	297385	268201
5258	297441	268144
5259	297495	268085
5260	297548	268025
5261	297610	267973
5262	297670	267920
5263	297736	267872
5264	297803	267824
5265	297857	267766
5266	297912	267708
5267	297969	267652
5268	298025	267595
5269	298079	267536
5270	298136	267480
5271	298189	267420
5272	298243	267361
5273	298295	267300
5274	298353	267245
5275	298411	267190
5276	298471	267136
5277	298524	267077
5278	298576	267016
5279	298633	266959
5280	298689	266903
5281	298743	266844
5282	298799	266787
5283	298856	266730
5284	298912	266674
5285	298967	266615
5286	299019	266555
5287	299076	266499
5288	299131	266441
5289	299200	266395
5290	299264	266346
5291	299320	266289
5292	299379	266234
5293	299436	266178
5294	299492	266121
5295	299549	266064
5296	299611	266013
5297	299671	265960
5298	299734	265908
5299	299791	265853
5300	299849	265797
5301	299915	265749
5302	299976	265696
5303	300034	265641
5304	300094	265588
5305	300152	265532
5306	300211	265477
5307	300267	265420
5308	300320	265361
5309	300376	265303
5310	300431	265245
5311	300484	265186
5312	300539	265129
5313	300594	265070
5314	300649	265012
5315	300706	264956
5316	300762	264899
5317	300815	264839
5318	300869	264781
5319	300924	264723
5320	300979	264664
5321	301035	264607
5322	301094	264553
5323	301150	264496
5324	301204	264438
5325	301257	264377
5326	301312	264319
5327	301366	264261
5328	301421	264203
5329	301482	264150
5330	301544	264099
5331	301602	264043
5332	301658	263986
5333	301716	263931
5334	301771	263873
5335	301832	263820
5336	301896	263770
5337	301951	263712
5338	302009	263657
5339	302068	263602
5340	302128	263548
5341	302190	263497
5342	302248	263442
5343	302304	263384
5344	302361	263328
5345	302416	263271
5346	302472	263213
5347	302527	263156
5348	302583	263098
5349	302638	263041
5350	302695	262984
5351	302750	262926
5352	302804	262868
5353	302860	262810
5354	302915	262753
5355	302972	262696
5356	303027	262639
5357	303084	262582
5358	303136	262522
5359	303190	262463
5360	303246	262406
5361	303301	262348
5362	303355	262289
5363	303409	262230
5364	303462	262171
5365	303515	262111
5366	303568	262052
5367	303621	261992
5368	303675	261933
5369	303728	261873
5370	303780	261813
5371	303836	261756
5372	303891	261698
5373	303945	261639
5374	304001	261582
5375	304058	261526
5376	304113	261468
5377	304168	261410
5378	304226	261355
5379	304280	261296
5380	304333	261236
5381	304386	261177
5382	304442	261120
5383	304497	261062
5384	304551	261003
5385	304604	260944
5386	304661	260887
5387	304716	260830
5388	304772	260772
5389	304831	260718
5390	304889	260663
5391	304946	260606
5392	304999	260547
5393	305058	260492
5394	305113	260435
5395	305170	260379
5396	305224	260320
5397	305282	260264
5398	305338	260208
5399	305396	260152
5400	305452	260095
5401	305511	260041
5402	305567	259983
5403	305622	259925
5404	305677	259868
5405	305733	259811
5406	305788	259753
5407	305840	259692
5408	305893	259633
5409	305948	259575
5410	306002	259517
5411	306057	259459
5412	306118	259406
5413	306180	259354
5414	306263	259319
5415	306347	259286
5416	306413	259238
5417	306476	259186
5418	306540	259136
5419	306597	259080
5420	306651	259021
5421	306708	258965
5422	306764	258908
5423	306817	258848
5424	306870	258789
5425	306925	258731
5426	306977	258671
5427	307031	258612
5428	307084	258552
5429	307139	258495
5430	307193	258436
5431	307247	258377
5432	307302	258319
5433	307354	258259
5434	307407	258199
5435	307459	258139
5436	307512	258079
5437	307570	258024
5438	307628	257968
5439	307686	257913
5440	307747	257860
5441	307804	257804
5442	307864	257751
5443	307936	257706
5444	307995	257652
5445	308060	257603
5446	308115	257545
5447	308171	257488
5448	308224	257428
5449	308278	257370
5450	308331	257310
5451	308386	257252
5452	308444	257197
5453	308498	257138
5454	308559	257085
5455	308613	257026
5456	308668	256969
5457	308730	256917
5458	308788	256862
5459	308845	256805
5460	308897	256745
5461	308951	256686
5462	309007	256629
5463	309061	256570
5464	309119	256515
5465	309170	256454
5466	309226	256396
5467	309282	256340
5468	309340	256285
5469	309395	256227
5470	309451	256170
5471	309505	256111
5472	309559	256052
5473	309615	255995
5474	309672	255938
5475	309724	255879
5476	309778	255820
5477	309836	255765
5478	309889	255705
5479	309946	255649
5480	310000	255590
5481	310053	255531
5482	310113	255477
5483	310168	255419
5484	310223	255361
5485	310277	255303
5486	310331	255244
5487	310384	255185
5488	310439	255126
5489	310495	255069
5490	310554	255015
5491	310607	254956
5492	310660	254896
5493	310718	254841
5494	310776	254786
5495	310834	254730
5496	310888	254671
5497	310945	254615
5498	311000	254557
5499	311055	254499
5500	311108	254440
5501	311163	254382
5502	311218	254324
5503	311271	254265
5504	311325	254206
5505	311379	254147
5506	311433	254089
5507	311486	254030
5508	311539	253970
5509	311594	253912
5510	311648	253854
5511	311703	253796
5512	311755	253735
5513	311808	253676
5514	311861	253617
5515	311914	253557
5516	311966	253497
5517	312021	253440
5518	312074	253380
5519	312130	253323
5520	312182	253263
5521	312238	253206
5522	312294	253148
5523	312351	253092
5524	312405	253034
5525	312458	252974
5526	312512	252915
5527	312564	252856
5528	312619	252798
5529	312670	252737
5530	312727	252681
5531	312781	252622
5532	312835	252564
5533	312890	252506
5534	312947	252449
5535	313002	252392
5536	313059	252335
5537	313115	252278
5538	313169	252220
5539	313222	252160
5540	313273	252099
5541	313328	252042
5542	313382	251983
5543	313437	251926
5544	313494	251870
5545	313545	251809
5546	313598	251749
5547	313651	251690
5548	313706	251632
5549	313758	251572
5550	313816	251516
5551	313869	251457
5552	313922	251398
5553	313977	251340
5554	314034	251284
5555	314091	251228
5556	314145	251169
5557	314200	251111
5558	314263	251060
5559	314320	251004
5560	314378	250948
5561	314434	250891
5562	314506	250847
5563	314567	250794
5564	314624	250738
5565	314685	250685
5566	314755	250639
5567	314813	250584
5568	314872	250530
5569	314926	250471
5570	314984	250415
5571	315049	250366
5572	315110	250313
5573	315172	250260
5574	315243	250215
5575	315307	250165
5576	315376	250118
5577	315440	250067
5578	315496	250010
5579	315557	249957
5580	315638	249920
5581	315705	249872
5582	315765	249818
5583	315824	249763
5584	315884	249709
5585	315942	249654
5586	316000	249598
5587	316057	249542
5588	316111	249484
5589	316165	249426
5590	316220	249368
5591	316277	249311
5592	316332	249253
5593	316385	249194
5594	316439	249135
5595	316495	249078
5596	316551	249021
5597	316607	248964
5598	316661	248906
5599	316715	248847
5600	316769	248789
5601	316824	248731
5602	316875	248670
5603	316928	248611
5604	316982	248552
5605	317038	248495
5606	317093	248437
5607	317147	248379
5608	317202	248321
5609	317257	248263
5610	317312	248205
5611	317370	248150
5612	317429	248096
5613	317483	248037
5614	317537	247979
5615	317590	247919
5616	317643	247860
5617	317697	247801
5618	317750	247742
5619	317804	247683
5620	317858	247625
5621	317911	247565
5622	317965	247507
5623	318019	247449
5624	318073	247390
5625	318127	247331
5626	318181	247273
5627	318236	247215
5628	318293	247159
5629	318348	247102
5630	318403	247044
5631	318462	246989
5632	318519	246933
5633	318573	246874
5634	318631	246819
5635	318687	246762
5636	318742	246704
5637	318795	246644
5638	318850	246587
5639	318905	246529
5640	318959	246471
5641	319015	246414
5642	319074	246359
5643	319131	246303
5644	319184	246243
5645	319237	246185
5646	319294	246128
5647	319348	246070
5648	319401	246010
5649	319454	245951
5650	319509	245893
5651	319565	245837
5652	319623	245781
5653	319681	245725
5654	319740	245671
5655	319796	245614
5656	319850	245556
5657	319908	245500
5658	319963	245442
5659	320020	245386
5660	320074	245328
5661	320131	245271
5662	320188	245215
5663	320243	245157
5664	320296	245099
5665	320350	245040
5666	320402	244980
5667	320456	244922
5668	320510	244863
5669	320565	244805
5670	320620	244748
5671	320676	244690
5672	320729	244631
5673	320783	244573
5674	320836	244514
5675	320890	244455
5676	320942	244395
5677	320998	244338
5678	321050	244278
5679	321102	244218
5680	321156	244160
5681	321212	244103
5682	321269	244047
5683	321323	243988
5684	321380	243932
5685	321436	243875
5686	321489	243816
5687	321542	243757
5688	321595	243697
5689	321647	243638
5690	321701	243579
5691	321757	243522
5692	321815	243467
5693	321876	243413
5694	321935	243359
5695	321993	243304
5696	322049	243246
5697	322102	243188
5698	322155	243128
5699	322207	243068
5700	322261	243010
5701	322315	242951
5702	322369	242893
5703	322426	242837
5704	322484	242781
5705	322542	242726
5706	322598	242669
5707	322653	242611
5708	322711	242556
5709	322767	242499
5710	322822	242441
5711	322878	242385
5712	322933	242327
5713	322989	242270
5714	323042	242211
5715	323100	242155
5716	323159	242100
5717	323218	242046
5718	323273	241988
5719	323329	241931
5720	323388	241876
5721	323442	241818
5722	323495	241759
5723	323547	241699
5724	323604	241643
5725	323658	241585
5726	323713	241527
5727	323769	241470
5728	323824	241412
5729	323878	241354
5730	323931	241295
5731	323987	241238
5732	324044	241181
5733	324099	241124
5734	324153	241066
5735	324212	241011
5736	324267	240953
5737	324320	240895
5738	324374	240836
5739	324426	240776
5740	324480	240718
5741	324533	240658
5742	324586	240600
5743	324641	240542
5744	324697	240485
5745	324750	240425
5746	324803	240366
5747	324854	240306
5748	324908	240247
5749	324963	240190
5750	325020	240134
5751	325074	240076
5752	325128	240017
5753	325182	239958
5754	325234	239899
5755	325289	239841
5756	325345	239784
5757	325403	239729
5758	325458	239671
5759	325512	239613
5760	325568	239556
5761	325626	239500
5762	325683	239444
5763	325741	239389
5764	325796	239332
5765	325851	239274
5766	325904	239215
5767	325958	239156
5768	326014	239099
5769	326067	239041
5770	326122	238983
5771	326178	238926
5772	326234	238869
5773	326286	238809
5774	326340	238751
5775	326395	238693
5776	326451	238636
5777	326507	238579
5778	326564	238523
5779	326621	238467
5780	326674	238408
5781	326728	238350
5782	326783	238292
5783	326838	238234
5784	326893	238177
5785	326947	238118
5786	327003	238062
5787	327056	238003
5788	327114	237947
5789	327167	237888
5790	327219	237829
5791	327272	237769
5792	327327	237712
5793	327386	237657
5794	327443	237601
5795	327497	237542
5796	327552	237485
5797	327605	237426
5798	327662	237370
5799	327719	237313
5800	327772	237255
5801	327825	237196
5802	327878	237137
5803	327932	237078
5804	327988	237021
5805	328043	236964
5806	328097	236906
5807	328151	236847
5808	328204	236788
5809	328259	236730
5810	328317	236675
5811	328372	236617
5812	328428	236561
5813	328486	236506
5814	328541	236448
5815	328598	236391
5816	328652	236333
5817	328708	236277
5818	328766	236221
5819	328820	236163
5820	328875	236105
5821	328930	236047
5822	328983	235989
5823	329037	235931
5824	329091	235872
5825	329145	235814
5826	329199	235755
5827	329252	235697
5828	329308	235639
5829	329361	235580
5830	329413	235521
5831	329468	235464
5832	329523	235406
5833	329581	235350
5834	329636	235293
5835	329689	235234
5836	329740	235173
5837	329795	235115
5838	329851	235059
5839	329905	235001
5840	329959	234942
5841	330013	234884
5842	330067	234826
5843	330122	234768
5844	330177	234711
5845	330232	234653
5846	330286	234595
5847	330342	234538
5848	330397	234481
5849	330451	234422
5850	330506	234365
5851	330560	234307
5852	330613	234248
5853	330669	234191
5854	330723	234133
5855	330776	234074
5856	330829	234015
5857	330884	233957
5858	330937	233898
5859	330994	233842
5860	331048	233784
5861	331102	233726
5862	331158	233669
5863	331211	233610
5864	331267	233553
5865	331322	233495
5866	331378	233438
5867	331435	233383
5868	331491	233325
5869	331546	233268
5870	331600	233210
5871	331657	233154
5872	331713	233097
5873	331770	233041
5874	331825	232984
5875	331882	232927
5876	331938	232870
5877	331991	232811
5878	332046	232754
5879	332101	232697
5880	332157	232640
5881	332212	232582
5882	332267	232524
5883	332322	232467
5884	332377	232409
5885	332427	232349
5886	332480	232290
5887	332537	232234
5888	332597	232179
5889	332653	232123
5890	332706	232064
5891	332760	232005
5892	332815	231948
5893	332873	231892
5894	332928	231835
5895	332996	231787
5896	333056	231732
5897	333111	231675
5898	333165	231617
5899	333218	231558
5900	333274	231501
5901	333327	231443
5902	333381	231384
5903	333435	231326
5904	333487	231267
5905	333542	231209
5906	333597	231152
5907	333650	231093
5908	333703	231034
5909	333758	230976
5910	333813	230919
5911	333867	230861
5912	333921	230802
5913	333976	230745
5914	334028	230685
5915	334084	230628
5916	334136	230569
5917	334193	230513
5918	334267	230468
5919	334335	230420
5920	334418	230381
5921	334471	230323
5922	334525	230265
5923	334579	230207
5924	334633	230149
5925	334690	230092
5926	334746	230035
5927	334799	229977
5928	334852	229918
5929	334903	229858
5930	334961	229802
5931	335024	229750
5932	335088	229698
5933	335152	229647
5934	335218	229598
5935	335283	229547
5936	335356	229502
5937	335425	229453
5938	335490	229403
5939	335554	229352
5940	335623	229304
5941	335687	229253
5942	335749	229200
5943	335812	229147
5944	335876	229096
5945	335940	229045
5946	335999	228990
5947	336057	228934
5948	336111	228876
5949	336166	228819
5950	336223	228762
5951	336277	228705
5952	336333	228648
5953	336390	228592
5954	336450	228537
5955	336509	228483
5956	336569	228429
5957	336630	228375
5958	336688	228319
5959	336750	228267
5960	336811	228213
5961	336875	228162
5962	336949	228117
5963	337007	228062
5964	337068	228008
5965	337126	227953
5966	337185	227898
5967	337254	227850
5968	337315	227796
5969	337380	227746
5970	337440	227691
5971	337499	227637
5972	337560	227583
5973	337619	227528
5974	337677	227472
5975	337736	227418
5976	337796	227364
5977	337855	227309
5978	337916	227256
5979	337976	227201
5980	338037	227148
5981	338094	227092
5982	338151	227035
5983	338207	226978
5984	338263	226922
5985	338321	226866
5986	338377	226809
5987	338434	226753
5988	338492	226697
5989	338549	226641
5990	338615	226591
5991	338676	226537
5992	338737	226484
5993	338801	226432
5994	338861	226378
5995	338920	226323
5996	338982	226270
5997	339041	226216
5998	339102	226162
5999	339162	226108
6000	339221	226053
6001	339280	225998
6002	339337	225942
6003	339397	225888
6004	339459	225835
6005	339522	225782
6006	339586	225731
6007	339647	225678
6008	339728	225637
6009	339791	225585
6010	339857	225535
6011	339919	225482
6012	339981	225429
6013	340037	225372
6014	340099	225319
6015	340162	225267
6016	340220	225211
6017	340280	225157
6018	340340	225103
6019	340401	225049
6020	340460	224994
6021	340516	224937
6022	340573	224881
6023	340629	224824
6024	340685	224767
6025	340739	224709
6026	340795	224652
6027	340849	224594
6028	340903	224535
6029	340959	224478
6030	341016	224423
6031	341073	224366
6032	341127	224308
6033	341180	224249
6034	341236	224192
6035	341291	224134
6036	341346	224077
6037	341400	224019
6038	341454	223961
6039	341509	223903
6040	341562	223844
6041	341617	223787
6042	341672	223729
6043	341727	223672
6044	341787	223617
6045	341843	223560
6046	341896	223502
6047	341954	223446
6048	342008	223388
6049	342062	223330
6050	342115	223271
6051	342170	223213
6052	342228	223158
6053	342283	223100
6054	342338	223042
6055	342391	222984
6056	342447	222927
6057	342504	222870
6058	342562	222815
6059	342617	222758
6060	342676	222703
6061	342735	222648
6062	342798	222595
6063	342853	222538
6064	342912	222483
6065	342977	222432
6066	343039	222379
6067	343101	222326
6068	343165	222274
6069	343229	222222
6070	343296	222173
6071	343363	222123
6072	343424	222069
6073	343489	222018
6074	343551	221965
6075	343612	221911
6076	343676	221860
6077	343738	221806
6078	343795	221750
6079	343865	221702
6080	343931	221651
6081	343997	221602
6082	344065	221552
6083	344127	221499
6084	344190	221447
6085	344248	221391
6086	344307	221336
6087	344367	221282
6088	344428	221228
6089	344486	221173
6090	344544	221117
6091	344600	221060
6092	344658	221004
6093	344715	220948
6094	344778	220895
6095	344841	220843
6096	344906	220791
6097	344966	220737
6098	345028	220684
6099	345088	220630
6100	345149	220576
6101	345211	220523
6102	345273	220470
6103	345330	220414
6104	345389	220359
6105	345447	220303
6106	345505	220247
6107	345564	220192
6108	345622	220136
6109	345681	220081
6110	345737	220025
6111	345794	219968
6112	345851	219912
6113	345907	219855
6114	345962	219798
6115	346017	219740
6116	346072	219682
6117	346126	219624
6118	346180	219566
6119	346241	219512
6120	346296	219454
6121	346352	219398
6122	346408	219341
6123	346463	219283
6124	346518	219225
6125	346591	219179
6126	346657	219129
6127	346720	219076
6128	346779	219021
6129	346837	218966
6130	346898	218912
6131	346958	218857
6132	347017	218802
6133	347075	218747
6134	347128	218687
6135	347183	218630
6136	347237	218572
6137	347293	218515
6138	347348	218457
6139	347405	218401
6140	347459	218343
6141	347513	218284
6142	347567	218227
6143	347621	218168
6144	347680	218113
6145	347740	218059
6146	347797	218003
6147	347857	217948
6148	347915	217892
6149	347973	217837
6150	348028	217779
6151	348082	217721
6152	348139	217664
6153	348192	217606
6154	348245	217547
6155	348300	217489
6156	348355	217432
6157	348413	217376
6158	348470	217320
6159	348524	217262
6160	348579	217204
6161	348632	217145
6162	348688	217088
6163	348743	217031
6164	348799	216974
6165	348853	216915
6166	348907	216858
6167	348962	216800
6168	349015	216741
6169	349070	216684
6170	349123	216625
6171	349177	216567
6172	349233	216509
6173	349286	216451
6174	349356	216402
6175	349444	216366
6176	349511	216315
6177	349575	216263
6178	349628	216205
6179	349682	216146
6180	349740	216091
6181	349799	216035
6182	349857	215980
6183	349914	215923
6184	349972	215868
6185	350028	215811
6186	350083	215753
6187	350138	215696
6188	350196	215640
6189	350250	215582
6190	350305	215524
6191	350359	215466
6192	350412	215407
6193	350466	215349
6194	350519	215291
6195	350578	215235
6196	350636	215179
6197	350698	215126
6198	350763	215075
6199	350826	215022
6200	350899	214976
6201	350959	214921
6202	351016	214865
6203	351075	214810
6204	351130	214752
6205	351187	214696
6206	351241	214638
6207	351298	214581
6208	351353	214524
6209	351407	214465
6210	351463	214408
6211	351516	214350
6212	351590	214304
6213	351651	214250
6214	351717	214199
6215	351774	214143
6216	351828	214085
6217	351881	214026
6218	351941	213971
6219	351998	213915
6220	352056	213859
6221	352112	213803
6222	352165	213743
6223	352220	213686
6224	352278	213630
6225	352332	213572
6226	352386	213514
6227	352439	213455
6228	352495	213398
6229	352550	213341
6230	352605	213283
6231	352660	213226
6232	352716	213169
6233	352771	213111
6234	352830	213056
6235	352892	213003
6236	352958	212952
6237	353022	212900
6238	353082	212845
6239	353145	212792
6240	353204	212737
6241	353261	212681
6242	353315	212623
6243	353370	212565
6244	353423	212506
6245	353491	212457
6246	353551	212402
6247	353618	212352
6248	353676	212296
6249	353734	212240
6250	353791	212184
6251	353847	212127
6252	353901	212069
6253	353957	212012
6254	354011	211953
6255	354066	211896
6256	354119	211837
6257	354173	211779
6258	354226	211720
6259	354280	211663
6260	354334	211604
6261	354386	211545
6262	354441	211487
6263	354499	211432
6264	354554	211374
6265	354609	211316
6266	354663	211258
6267	354720	211202
6268	354776	211145
6269	354833	211089
6270	354888	211031
6271	354945	210975
6272	355001	210918
6273	355056	210860
6274	355115	210805
6275	355174	210750
6276	355227	210691
6277	355280	210633
6278	355337	210576
6279	355392	210519
6280	355446	210460
6281	355501	210403
6282	355555	210345
6283	355608	210286
6284	355663	210229
6285	355719	210172
6286	355773	210114
6287	355829	210057
6288	355881	209997
6289	355934	209939
6290	355989	209881
6291	356043	209823
6292	356098	209765
6293	356150	209706
6294	356205	209648
6295	356261	209592
6296	356314	209533
6297	356368	209475
6298	356421	209416
6299	356475	209358
6300	356530	209301
6301	356585	209243
6302	356641	209186
6303	356694	209128
6304	356748	209069
6305	356801	209011
6306	356855	208953
6307	356912	208896
6308	356970	208841
6309	357024	208782
6310	357078	208724
6311	357132	208666
6312	357187	208609
6313	357243	208552
6314	357298	208494
6315	357355	208438
6316	357409	208380
6317	357464	208322
6318	357519	208265
6319	357573	208207
6320	357631	208151
6321	357686	208094
6322	357741	208036
6323	357795	207978
6324	357853	207922
6325	357907	207864
6326	357961	207806
6327	358014	207747
6328	358071	207691
6329	358124	207633
6330	358179	207575
6331	358235	207518
6332	358293	207462
6333	358350	207406
6334	358401	207346
6335	358455	207288
6336	358510	207230
6337	358563	207172
6338	358621	207116
6339	358676	207059
6340	358732	207002
6341	358786	206944
6342	358840	206886
6343	358894	206827
6344	358949	206770
6345	359002	206712
6346	359059	206655
6347	359114	206598
6348	359168	206540
6349	359225	206483
6350	359281	206427
6351	359334	206368
6352	359391	206312
6353	359444	206253
6354	359502	206197
6355	359558	206140
6356	359616	206084
6357	359668	206026
6358	359723	205968
6359	359779	205911
6360	359832	205853
6361	359890	205797
6362	359951	205742
6363	360004	205684
6364	360061	205628
6365	360118	205572
6366	360173	205514
6367	360226	205455
6368	360278	205396
6369	360333	205339
6370	360389	205282
6371	360444	205224
6372	360497	205166
6373	360553	205109
6374	360608	205051
6375	360663	204994
6376	360718	204936
6377	360771	204878
6378	360826	204820
6379	360878	204761
6380	360931	204703
6381	360987	204646
6382	361044	204589
6383	361099	204532
6384	361154	204475
6385	361207	204416
6386	361263	204359
6387	361318	204302
6388	361371	204243
6389	361426	204186
6390	361480	204128
6391	361532	204069
6392	361586	204010
6393	361638	203952
6394	361695	203895
6395	361748	203837
6396	361803	203779
6397	361856	203720
6398	361909	203662
6399	361963	203604
6400	362017	203546
6401	362071	203488
6402	362126	203431
6403	362179	203372
6404	362233	203314
6405	362285	203255
6406	362339	203197
6407	362393	203139
6408	362449	203082
6409	362503	203024
6410	362557	202966
6411	362613	202909
6412	362667	202851
6413	362722	202794
6414	362776	202736
6415	362832	202679
6416	362887	202621
6417	362943	202565
6418	362999	202508
6419	363055	202451
6420	363109	202393
6421	363163	202335
6422	363221	202279
6423	363274	202221
6424	363329	202164
6425	363383	202106
6426	363437	202047
6427	363497	201993
6428	363549	201934
6429	363605	201877
6430	363661	201820
6431	363717	201763
6432	363771	201705
6433	363827	201648
6434	363882	201591
6435	363941	201536
6436	364001	201481
6437	364054	201423
6438	364107	201364
6439	364162	201307
6440	364219	201250
6441	364274	201193
6442	364330	201136
6443	364387	201080
6444	364445	201024
6445	364500	200967
6446	364555	200909
6447	364613	200854
6448	364668	200796
6449	364722	200738
6450	364774	200679
6451	364828	200621
6452	364883	200564
6453	364939	200507
6454	364993	200449
6455	365048	200392
6456	365102	200334
6457	365157	200276
6458	365213	200219
6459	365269	200163
6460	365323	200105
6461	365377	200047
6462	365431	199989
6463	365485	199931
6464	365538	199873
6465	365593	199815
6466	365646	199757
6467	365705	199701
6468	365760	199644
6469	365815	199586
6470	365868	199528
6471	365925	199472
6472	365977	199413
6473	366034	199357
6474	366090	199300
6475	366151	199246
6476	366205	199188
6477	366260	199130
6478	366317	199074
6479	366372	199016
6480	366428	198960
6481	366483	198902
6482	366537	198845
6483	366590	198786
6484	366645	198729
6485	366702	198673
6486	366756	198615
6487	366813	198558
6488	366868	198501
6489	366927	198445
6490	366981	198388
6491	367035	198330
6492	367089	198272
6493	367145	198215
6494	367200	198158
6495	367254	198100
6496	367306	198041
6497	367361	197983
6498	367416	197926
6499	367473	197870
6500	367529	197813
6501	367583	197755
6502	367638	197698
6503	367693	197640
6504	367748	197583
6505	367803	197526
6506	367857	197468
6507	367912	197410
6508	367964	197351
6509	368018	197294
6510	368073	197236
6511	368129	197179
6512	368182	197121
6513	368238	197064
6514	368294	197008
6515	368349	196950
6516	368402	196892
6517	368454	196833
6518	368510	196776
6519	368562	196717
6520	368618	196660
6521	368671	196602
6522	368727	196545
6523	368781	196487
6524	368833	196428
6525	368888	196371
6526	368943	196313
6527	368997	196256
6528	369055	196200
6529	369109	196142
6530	369165	196085
6531	369219	196027
6532	369276	195971
6533	369332	195914
6534	369386	195857
6535	369440	195798
6536	369493	195740
6537	369548	195683
6538	369604	195626
6539	369660	195569
6540	369719	195514
6541	369774	195457
6542	369831	195400
6543	369887	195344
6544	369941	195286
6545	369995	195228
6546	370048	195169
6547	370101	195111
6548	370155	195053
6549	370210	194996
6550	370268	194940
6551	370325	194884
6552	370379	194826
6553	370432	194768
6554	370486	194710
6555	370542	194653
6556	370598	194596
6557	370652	194538
6558	370706	194480
6559	370759	194422
6560	370815	194366
6561	370871	194308
6562	370929	194253
6563	370980	194194
6564	371034	194135
6565	371090	194079
6566	371146	194022
6567	371203	193966
6568	371259	193909
6569	371314	193851
6570	371368	193794
6571	371421	193736
6572	371477	193679
6573	371536	193623
6574	371591	193566
6575	371645	193508
6576	371704	193453
6577	371760	193396
6578	371813	193338
6579	371867	193280
6580	371921	193222
6581	371977	193166
6582	372035	193110
6583	372089	193052
6584	372143	192994
6585	372199	192937
6586	372252	192879
6587	372307	192822
6588	372362	192765
6589	372419	192708
6590	372472	192650
6591	372525	192591
