iter	PRAUC	Logloss
5678	0.9863643931	0.1757986734
5679	0.9863693707	0.1757840417
5680	0.9863746689	0.1757551796
5681	0.9863836011	0.1757268464
5682	0.9863944332	0.1757164522
5683	0.9863979054	0.1757040497
5684	0.9864063384	0.1756887749
5685	0.9864196989	0.1756643444
5686	0.9864383515	0.175645286
5687	0.9864534782	0.1756203897
5688	0.9864697857	0.1755787863
5689	0.9864800094	0.1755412284
5690	0.9864887189	0.1755198614
5691	0.9864943288	0.1755031918
5692	0.9865012064	0.1754914098
5693	0.9865123818	0.1754660589
5694	0.9865228868	0.1754448816
5695	0.9865284873	0.1754200368
5696	0.9865456508	0.1753913164
5697	0.9865586478	0.175360962
5698	0.9865720809	0.1753296479
5699	0.9865909182	0.1752925476
5700	0.9866035319	0.1752626053
5701	0.9866143122	0.1752366115
5702	0.98663233	0.1751921303
5703	0.9866425146	0.1751718849
5704	0.9866431524	0.1751531561
5705	0.9866471986	0.1751344275
5706	0.9866578968	0.1751133039
5707	0.9866645276	0.1750883101
5708	0.9866766956	0.1750552647
5709	0.9866854549	0.1750279079
5710	0.9866989895	0.1749914919
5711	0.9867140988	0.174955906
5712	0.9867235518	0.174927784
5713	0.9867317469	0.1749082921
5714	0.9867427686	0.17488547
5715	0.9867457786	0.1748676866
5716	0.986752506	0.1748408778
5717	0.9867697746	0.1748056495
5718	0.986775639	0.1747804455
5719	0.9867837155	0.1747657253
5720	0.9868030722	0.1747241038
5721	0.9868114929	0.1746991186
5722	0.9868073296	0.1746866471
5723	0.9868185384	0.174656758
5724	0.9868347885	0.1746227422
5725	0.986840108	0.1746050717
5726	0.9868504588	0.1745778268
5727	0.9868666783	0.1745559953
5728	0.9868721009	0.1745382366
5729	0.9868864058	0.1745136074
5730	0.9868901747	0.1744985309
5731	0.9868969551	0.1744712317
5732	0.9869057378	0.1744504433
5733	0.9869058829	0.174439307
5734	0.9869110097	0.1744135194
5735	0.9869217613	0.1743780182
5736	0.9869217432	0.1743587738
5737	0.9869317992	0.1743334201
5738	0.9869432879	0.1743108666
5739	0.9869544867	0.1742873962
5740	0.9869779176	0.1742441507
5741	0.9869856218	0.1742226999
5742	0.9869999163	0.1741872446
5743	0.9870122766	0.1741654933
5744	0.9870176472	0.1741420102
5745	0.9870237539	0.1741249032
5746	0.9870373091	0.1741063383
5747	0.9870424362	0.1740888473
5748	0.9870575131	0.1740641468
5749	0.9870620897	0.1740503122
5750	0.987069705	0.1740331959
5751	0.987077328	0.1739995302
5752	0.987091697	0.1739671074
5753	0.9871050996	0.1739339723
5754	0.98711219	0.1739137027
5755	0.9871166615	0.1739009197
5756	0.9871207272	0.1738681286
5757	0.9871309764	0.1738500549
5758	0.9871412547	0.1738180393
5759	0.9871526704	0.1737842246
5760	0.9871566948	0.1737689667
5761	0.9871754039	0.1737257238
5762	0.9871778309	0.1736977887
5763	0.987189551	0.1736742704
5764	0.9872015366	0.1736519239
5765	0.98720928	0.1736278896
5766	0.987217466	0.1736076531
5767	0.9872282258	0.173578961
5768	0.9872383179	0.1735481497
5769	0.9872442206	0.1735293766
5770	0.9872513538	0.1734982719
5771	0.9872566913	0.1734712978
5772	0.9872709788	0.1734446185
5773	0.9872844894	0.1734096656
5774	0.9872970109	0.1733775553
5775	0.9873105459	0.1733543773
5776	0.9873155373	0.1733333884
5777	0.9873212007	0.1733107445
5778	0.9873376001	0.173287912
5779	0.9873457957	0.1732667359
5780	0.9873527844	0.1732378785
5781	0.9873603881	0.1732168976
5782	0.9873689143	0.1731919917
5783	0.9873771128	0.1731643343
5784	0.9873847704	0.1731458104
5785	0.9874020247	0.1731115004
5786	0.9874235031	0.1730673733
5787	0.9874251069	0.1730528916
5788	0.987432841	0.1730318678
5789	0.9874452791	0.1730015488
5790	0.9874557865	0.1729693377
5791	0.9874703925	0.1729376238
5792	0.9874739581	0.1729244315
5793	0.9874787336	0.1728974811
5794	0.9874789826	0.1728866221
5795	0.9874875174	0.1728584631
5796	0.9874944526	0.172832861
5797	0.9875075824	0.1728004096
5798	0.9875176411	0.1727803766
5799	0.9875255713	0.1727527272
5800	0.9875262714	0.1727333909
5801	0.9875321087	0.1727114835
5802	0.9875411491	0.1726915926
5803	0.9875590813	0.172663423
5804	0.9875758985	0.1726356687
5805	0.9875811611	0.172611311
5806	0.9875833104	0.1725975821
5807	0.9875892081	0.1725707627
5808	0.9875996979	0.1725424067
5809	0.9876047845	0.172525508
5810	0.9876139177	0.1724958075
5811	0.9876181948	0.1724772862
5812	0.9876219627	0.1724564598
5813	0.9876363561	0.1724248035
5814	0.98763687	0.1724086363
5815	0.9876581023	0.1723793093
5816	0.9876622295	0.1723686802
5817	0.9876672465	0.1723488682
5818	0.9876740945	0.1723246197
5819	0.9876812723	0.172300685
5820	0.9876915066	0.1722705241
5821	0.9877036158	0.1722364038
5822	0.987715071	0.1722102398
5823	0.9877231089	0.1721822165
5824	0.9877319972	0.1721703056
5825	0.9877354332	0.1721495353
5826	0.9877453187	0.1721298577
5827	0.9877517473	0.1721120573
5828	0.9877622154	0.1720890058
5829	0.987777159	0.1720550502
5830	0.9877834627	0.1720392563
5831	0.9877979045	0.1720073842
5832	0.9878123058	0.1719783239
5833	0.9878184182	0.1719536334
5834	0.9878281583	0.1719304653
5835	0.9878321872	0.1719168378
5836	0.987862668	0.1718630031
5837	0.9878686154	0.1718528444
5838	0.9878782155	0.171829954
5839	0.9878879154	0.171791052
5840	0.9879017198	0.1717618004
5841	0.987905213	0.1717461319
5842	0.9879097618	0.1717312677
5843	0.9879175878	0.1717083877
5844	0.9879324389	0.1716848278
5845	0.9879457081	0.1716505739
5846	0.9879558464	0.1716277671
5847	0.9879645623	0.1716123457
5848	0.9879745406	0.1715822407
5849	0.9879868816	0.1715526565
5850	0.9879850219	0.1715418277
5851	0.9879877349	0.1715191956
5852	0.9879998571	0.1714949424
5853	0.9880225956	0.171459779
5854	0.9880262831	0.1714449822
5855	0.988024936	0.1714376804
5856	0.9880361361	0.171406646
5857	0.9880462127	0.1713864412
5858	0.9880561145	0.1713629117
5859	0.9880618126	0.1713329978
5860	0.988064484	0.1713186043
5861	0.9880684288	0.1713066966
5862	0.9880788896	0.171285334
5863	0.9880873041	0.1712615601
5864	0.988094232	0.1712341374
5865	0.9881005025	0.171218699
5866	0.9881043786	0.1712109481
5867	0.9881136397	0.1711830676
5868	0.9881217477	0.1711679373
5869	0.9881240642	0.1711533272
5870	0.9881428784	0.1711177511
5871	0.988150612	0.171093307
5872	0.9881608595	0.1710769592
5873	0.9881666085	0.1710635255
5874	0.9881764644	0.1710398799
5875	0.9881939373	0.1710093108
5876	0.9882050164	0.1709874597
5877	0.9882073622	0.1709697412
5878	0.9882112839	0.170953737
5879	0.9882193472	0.1709303252
5880	0.988225164	0.1709133867
5881	0.9882317002	0.1708936382
5882	0.9882385067	0.1708717649
5883	0.9882422187	0.1708527361
5884	0.9882480796	0.1708352574
5885	0.9882503123	0.170809423
5886	0.9882529981	0.1707954912
5887	0.988252663	0.1707805444
5888	0.9882679289	0.1707475374
5889	0.9882803867	0.170725367
5890	0.9882963051	0.1706984221
5891	0.9883035709	0.1706673892
5892	0.9883116783	0.1706489173
5893	0.9883251843	0.1706230997
5894	0.9883394204	0.1705946145
5895	0.9883491531	0.1705706017
5896	0.9883510587	0.17055608
5897	0.988365271	0.1705285474
5898	0.9883768538	0.1704905889
5899	0.988382177	0.1704716733
5900	0.9883922805	0.1704396448
5901	0.988394991	0.1704236832
5902	0.9884011304	0.170410939
5903	0.9884038015	0.17038687
5904	0.9884064694	0.1703687326
5905	0.9884199951	0.1703345581
5906	0.9884282263	0.1703097491
5907	0.9884292871	0.1702984463
5908	0.9884463611	0.1702660346
5909	0.9884522861	0.1702461975
5910	0.9884626953	0.1702274221
5911	0.9884706552	0.1702042651
5912	0.9884748533	0.1701818011
5913	0.9884826613	0.1701628418
5914	0.98848661	0.1701514089
5915	0.9884902963	0.1701322477
5916	0.9885094092	0.1700952445
5917	0.9885239655	0.1700722999
5918	0.9885287646	0.1700511753
5919	0.9885507986	0.1700137194
5920	0.9885666113	0.1699825678
5921	0.9885801322	0.1699596289
5922	0.9885885163	0.1699414885
5923	0.9885920037	0.1699214737
5924	0.9885970421	0.1698979471
5925	0.9886055534	0.1698655571
5926	0.9886157481	0.1698428309
5927	0.9886211152	0.1698184025
5928	0.9886320153	0.1697851224
5929	0.9886436787	0.1697520964
5930	0.9886522019	0.1697291365
5931	0.9886607769	0.1697051751
5932	0.988669589	0.1696796893
5933	0.9886841124	0.1696447647
5934	0.9886943415	0.1696209098
5935	0.9886979836	0.1696023459
5936	0.9887169952	0.1695596345
5937	0.9887293025	0.1695294664
5938	0.9887372696	0.1695071945
5939	0.9887448704	0.1694849806
5940	0.9887531879	0.1694601131
5941	0.9887599214	0.1694448233
5942	0.9887652685	0.1694247821
5943	0.988768565	0.1694065476
5944	0.988774583	0.1693794409
5945	0.9887827983	0.1693535404
5946	0.9887859653	0.1693418125
5947	0.9887856287	0.1693378092
5948	0.9887964819	0.1693079648
5949	0.9888050663	0.1692798422
5950	0.9888130952	0.1692566929
5951	0.988815904	0.169242261
5952	0.9888247822	0.1692205545
5953	0.9888329713	0.1692019717
5954	0.9888354593	0.1691920346
5955	0.9888496412	0.1691638928
5956	0.9888584174	0.1691406993
5957	0.9888710264	0.1691117281
5958	0.9888739862	0.1690976686
5959	0.9888799873	0.1690766173
5960	0.9888860677	0.1690571763
5961	0.9888924473	0.1690347765
5962	0.988904309	0.1689993218
5963	0.9889083087	0.1689796774
5964	0.9889112412	0.1689629088
5965	0.9889219743	0.1689260873
5966	0.9889308897	0.1689104249
5967	0.9889324164	0.1688978865
5968	0.9889347146	0.1688852503
5969	0.9889431228	0.1688579052
5970	0.9889492591	0.1688349256
5971	0.9889573861	0.1688176818
5972	0.9889726628	0.1687854123
5973	0.988976991	0.1687626632
5974	0.988983145	0.1687332496
5975	0.9889924007	0.1687152887
5976	0.9889983124	0.1687026676
5977	0.9890009216	0.1686961082
5978	0.9890069802	0.1686770165
5979	0.9890140106	0.1686573238
5980	0.9890165697	0.1686364813
5981	0.9890275698	0.1686122348
5982	0.9890329661	0.1685957192
5983	0.9890336165	0.1685849863
5984	0.9890525786	0.1685548632
5985	0.9890645459	0.1685303636
5986	0.9890738836	0.1685004187
5987	0.989081853	0.168458235
5988	0.9890867935	0.168442128
5989	0.9890926135	0.168426004
5990	0.9891155208	0.1683807721
5991	0.9891236558	0.1683511701
5992	0.9891347674	0.1683226946
5993	0.9891393277	0.1683127638
5994	0.9891424648	0.1683026377
5995	0.9891548791	0.1682713109
5996	0.9891601644	0.1682442701
5997	0.9891675301	0.1682199157
5998	0.9891692047	0.1682104081
5999	0.9891809467	0.1681889598
6000	0.9891871065	0.1681726308
6001	0.9891915729	0.1681512113
6002	0.9892027869	0.1681186692
6003	0.9892103265	0.1680927778
6004	0.9892207098	0.1680583538
6005	0.9892261309	0.1680370818
6006	0.9892401488	0.1680111527
6007	0.9892435591	0.1679932635
6008	0.9892491682	0.1679711411
6009	0.9892637619	0.1679391061
6010	0.989273403	0.1679174437
6011	0.9892783099	0.1678926703
6012	0.9892895373	0.1678703757
6013	0.9892955453	0.1678584132
6014	0.9892991159	0.167832709
6015	0.9893109195	0.1678039578
6016	0.9893179121	0.1677747492
6017	0.9893263119	0.1677541828
6018	0.9893348535	0.1677312282
6019	0.9893440049	0.167699239
6020	0.9893523364	0.1676776791
6021	0.989359083	0.167651321
6022	0.9893660665	0.1676235753
6023	0.9893715871	0.1675992117
6024	0.9893955734	0.1675600618
6025	0.9894014163	0.1675350987
6026	0.9894029864	0.1675123106
6027	0.9894098107	0.1674939515
6028	0.9894137587	0.1674859577
6029	0.9894267471	0.1674617274
6030	0.9894333989	0.1674342569
6031	0.9894380463	0.1674070397
6032	0.9894590429	0.1673690383
6033	0.9894637515	0.167342843
6034	0.9894766678	0.1673124391
6035	0.9894805127	0.1672888103
6036	0.9894867454	0.1672645739
6037	0.9894930602	0.1672519473
6038	0.9895085451	0.1672194338
6039	0.9895115026	0.1672010824
6040	0.9895148358	0.1671823942
6041	0.9895308217	0.1671465628
6042	0.9895379553	0.167124782
6043	0.9895506631	0.167097459
6044	0.9895577653	0.1670727116
6045	0.989569017	0.1670431288
6046	0.9895823746	0.1670081131
6047	0.9895882639	0.1669915865
6048	0.9895915912	0.1669666184
6049	0.9895976689	0.1669446139
6050	0.9896077572	0.1669166515
6051	0.9896108902	0.1668983501
6052	0.9896165065	0.1668718589
6053	0.9896206547	0.166847995
6054	0.9896236752	0.1668284296
6055	0.9896307454	0.1667993173
6056	0.9896336879	0.1667888482
6057	0.9896484967	0.1667511309
6058	0.9896584316	0.1667238734
6059	0.9896703897	0.1666909622
6060	0.9896737074	0.1666786361
6061	0.9896828252	0.1666538035
6062	0.9896885079	0.1666278299
6063	0.989694732	0.1666064342
6064	0.9897021018	0.16658654
6065	0.9897116415	0.1665599083
6066	0.9897177825	0.1665396151
6067	0.9897282598	0.1665036268
6068	0.9897357046	0.1664768119
6069	0.989751537	0.1664309626
6070	0.989759348	0.1664026795
6071	0.9897637785	0.166381365
6072	0.989774051	0.1663599544
6073	0.9897795741	0.1663423721
6074	0.9897906021	0.1663129303
6075	0.9898016	0.166289665
6076	0.9898226295	0.1662499104
6077	0.9898323294	0.1662229946
6078	0.9898391728	0.16619495
6079	0.9898500875	0.1661573847
6080	0.9898556833	0.1661305118
6081	0.9898631586	0.1661144077
6082	0.9898696968	0.1660901522
6083	0.9898737853	0.166072603
6084	0.9898877503	0.1660383426
6085	0.9898901428	0.166020931
6086	0.9898950544	0.166001689
6087	0.9899040584	0.1659752402
6088	0.989919548	0.1659399863
6089	0.9899247053	0.1659287598
6090	0.9899287441	0.1659094968
6091	0.9899336887	0.1658807343
6092	0.9899460026	0.165839774
6093	0.9899509	0.165815949
6094	0.9899633396	0.1657820265
6095	0.9899748056	0.1657612394
6096	0.9899798706	0.1657429806
6097	0.9899840433	0.1657256677
6098	0.9899875183	0.1657126306
6099	0.9899906662	0.1656909728
6100	0.9899966365	0.1656647145
6101	0.9900060772	0.165634879
6102	0.9900106354	0.1656140027
6103	0.9900127536	0.1656014346
6104	0.9900209634	0.165579283
6105	0.9900305226	0.1655562537
6106	0.9900461791	0.1655196745
6107	0.9900529836	0.1654977555
6108	0.9900646146	0.1654737175
6109	0.9900715645	0.1654560557
6110	0.9900740184	0.1654355473
6111	0.9900781827	0.1654137732
6112	0.990077815	0.1654019178
6113	0.9900827058	0.1653847613
6114	0.9900918209	0.1653571375
6115	0.9900995122	0.165331014
6116	0.9901046276	0.1653090361
6117	0.9901139702	0.165285606
6118	0.9901204297	0.1652695425
6119	0.9901305787	0.1652378812
6120	0.9901382771	0.1652130957
6121	0.9901472751	0.1651866
6122	0.990156391	0.1651595562
6123	0.990158382	0.165140116
6124	0.9901681297	0.1651071549
6125	0.9901747152	0.1650848918
6126	0.9901833368	0.1650546284
6127	0.9901898747	0.1650284291
6128	0.9902024313	0.1650005883
6129	0.9902110269	0.1649744728
6130	0.9902158242	0.1649510324
6131	0.9902212736	0.1649230267
6132	0.9902323778	0.1648918337
6133	0.9902335612	0.1648763534
6134	0.9902440478	0.1648418719
6135	0.990256165	0.1648191621
6136	0.9902612627	0.1648011791
6137	0.9902713676	0.1647825047
6138	0.990275984	0.1647687827
6139	0.9902909151	0.1647329511
6140	0.9902933285	0.1647128896
6141	0.9902989337	0.1646870023
6142	0.9903034809	0.164670157
6143	0.9903146268	0.1646410068
6144	0.9903258927	0.164604504
6145	0.9903282052	0.164580043
6146	0.9903318291	0.1645669865
6147	0.9903400595	0.1645443634
6148	0.9903445344	0.1645270399
6149	0.9903611987	0.1644942992
6150	0.9903630086	0.1644826568
6151	0.9903693036	0.1644676851
6152	0.9903823256	0.1644376048
6153	0.9903851179	0.1644251971
6154	0.9903954236	0.1643978004
6155	0.9903993314	0.1643774228
6156	0.9904069541	0.1643571431
6157	0.9904149434	0.164334149
6158	0.9904199505	0.1643185353
6159	0.9904343429	0.1642816228
6160	0.9904422967	0.1642602681
6161	0.990450852	0.164237178
6162	0.9904555721	0.1642154419
6163	0.9904581617	0.1641979951
6164	0.9904649973	0.1641759218
6165	0.9904704969	0.164154926
6166	0.9904782622	0.1641385424
6167	0.9904831502	0.1641150463
6168	0.9904905992	0.1640927794
6169	0.990494644	0.164075843
6170	0.9905052268	0.1640503629
6171	0.9905120716	0.1640187714
6172	0.99051648	0.1639949048
6173	0.9905255698	0.1639626951
6174	0.9905311034	0.1639354102
6175	0.9905379034	0.163908248
6176	0.9905461694	0.1638822009
6177	0.9905636021	0.1638515851
6178	0.9905719488	0.1638331114
6179	0.9905722464	0.1638242981
6180	0.9905813327	0.163803004
6181	0.9905923147	0.1637724765
6182	0.990605417	0.1637485256
6183	0.9906089448	0.163729308
6184	0.9906235995	0.1636891066
6185	0.9906294302	0.1636693263
6186	0.9906508077	0.1636362875
6187	0.990654636	0.1636174063
6188	0.9906639787	0.1635922749
6189	0.9906706852	0.163557032
6190	0.9906715113	0.163539004
6191	0.9906824765	0.1635220683
6192	0.9906835464	0.1635119341
6193	0.9906900023	0.1634918327
6194	0.990694329	0.1634699556
6195	0.9907018852	0.1634433381
6196	0.990704694	0.1634261621
6197	0.9907066979	0.1634134677
6198	0.9907122739	0.1633866536
6199	0.9907224329	0.1633558512
6200	0.9907297245	0.1633326007
6201	0.9907339806	0.163308993
6202	0.9907364967	0.1632938881
6203	0.9907455129	0.1632746344
6204	0.9907443295	0.1632605825
6205	0.9907521037	0.1632338219
6206	0.990755337	0.1632134118
6207	0.9907576928	0.1631953196
6208	0.9907614792	0.1631783229
6209	0.9907812777	0.1631348364
6210	0.9907867526	0.1631183079
6211	0.9907938705	0.1630927578
6212	0.9908090824	0.1630606787
6213	0.9908175101	0.1630419323
6214	0.9908265616	0.1630168581
6215	0.9908313895	0.1630004584
6216	0.9908354874	0.1629830954
6217	0.9908428738	0.1629560742
6218	0.9908554882	0.1629280023
6219	0.9908717554	0.1628925856
6220	0.9908798137	0.1628714434
6221	0.9908915069	0.1628405336
6222	0.9908964929	0.1628179773
6223	0.9909014716	0.1627982512
6224	0.9909109894	0.1627750912
6225	0.9909167609	0.1627509849
6226	0.9909248681	0.16272181
6227	0.9909388618	0.1626884447
6228	0.9909517317	0.1626547038
6229	0.9909571629	0.1626391917
6230	0.9909783457	0.1626090697
6231	0.990985373	0.162589516
6232	0.9909893993	0.1625749378
6233	0.9909960591	0.162544267
6234	0.9910092605	0.1625211416
6235	0.9910187285	0.1624893811
6236	0.9910216669	0.1624710648
6237	0.9910272618	0.1624503029
6238	0.9910344246	0.1624284732
6239	0.9910456819	0.1624020912
6240	0.9910505435	0.1623811067
6241	0.9910573785	0.1623538912
6242	0.9910607011	0.1623319463
6243	0.9910715569	0.162304134
6244	0.9910821777	0.1622820536
6245	0.991083758	0.1622610524
6246	0.991088509	0.162244117
6247	0.9911064493	0.1622136633
6248	0.9911120592	0.1621895195
6249	0.9911158784	0.1621717947
6250	0.9911181487	0.1621455728
6251	0.9911296206	0.1621176859
6252	0.9911338289	0.1621028346
6253	0.9911468592	0.1620734374
6254	0.9911586183	0.1620488108
6255	0.9911662256	0.1620161345
6256	0.9911708198	0.1620012531
6257	0.9911722322	0.1619890587
6258	0.9911789096	0.161971804
6259	0.9911877407	0.1619369941
6260	0.9911915362	0.1619264427
6261	0.9911965074	0.1619053988
6262	0.9912057567	0.1618808967
6263	0.9912188508	0.1618545854
6264	0.9912243862	0.1618412948
6265	0.9912358059	0.1618103064
6266	0.9912355179	0.1617924566
6267	0.9912367253	0.1617748167
6268	0.9912453153	0.1617448735
6269	0.991255961	0.1617159735
6270	0.9912651907	0.1616872448
6271	0.9912742611	0.1616599237
6272	0.9912781212	0.1616424815
6273	0.9912866079	0.1616157235
6274	0.9912952686	0.1615851392
6275	0.9913109928	0.16154866
6276	0.991315761	0.161526167
6277	0.9913197033	0.1614972778
6278	0.9913258672	0.1614823441
6279	0.9913316804	0.1614621518
6280	0.9913261616	0.1614509058
6281	0.9913318208	0.1614349006
6282	0.9913356209	0.1614154742
6283	0.9913459987	0.161382318
6284	0.9913576927	0.1613536571
6285	0.9913687008	0.1613265223
6286	0.9913747009	0.1613060795
6287	0.9913869824	0.1612705076
6288	0.9913939082	0.1612414056
6289	0.9913977828	0.161225918
6290	0.9914088119	0.1611993312
6291	0.9914196545	0.1611750654
6292	0.9914260214	0.1611515944
6293	0.9914318357	0.1611318698
6294	0.9914378345	0.161117137
6295	0.9914436581	0.1610962522
6296	0.9914521107	0.1610619121
6297	0.9914571417	0.161040964
6298	0.9914649513	0.1610203066
6299	0.9914721569	0.1609929752
6300	0.9914750362	0.160975558
6301	0.9914821347	0.1609518899
6302	0.9914865722	0.160936824
6303	0.9914876901	0.1609204703
6304	0.991489188	0.160911988
6305	0.9914954656	0.1608847064
6306	0.9915010774	0.1608714953
6307	0.9915031063	0.1608563431
6308	0.991502829	0.1608307004
6309	0.9915098727	0.1608013056
6310	0.991511029	0.1607910576
6311	0.9915151469	0.1607753706
6312	0.9915263143	0.1607400691
6313	0.991529414	0.160712401
6314	0.9915354308	0.1606914898
6315	0.9915408898	0.1606694504
6316	0.9915447914	0.1606565456
6317	0.9915508779	0.1606307925
6318	0.9915572377	0.1606079428
6319	0.9915640493	0.1605780501
6320	0.9915774903	0.1605498667
6321	0.9915846315	0.1605280885
6322	0.9915943184	0.1605102102
6323	0.9916010234	0.1604909328
6324	0.9916069807	0.1604717364
6325	0.9916119824	0.1604524009
6326	0.9916182826	0.1604280489
6327	0.9916245103	0.1604062651
6328	0.9916358333	0.1603689884
6329	0.9916490838	0.1603474656
6330	0.9916538909	0.1603207415
6331	0.9916573839	0.1603002926
6332	0.9916612723	0.1602777445
6333	0.9916668366	0.1602567928
6334	0.9916738232	0.1602328234
6335	0.9916763963	0.1602172085
6336	0.9916873224	0.1601840401
6337	0.9916909329	0.1601686436
6338	0.9916928487	0.1601527931
6339	0.9916982077	0.1601386741
6340	0.9917044011	0.1601141373
6341	0.9917079111	0.1600910837
6342	0.9917251103	0.16006511
6343	0.9917256925	0.1600461171
6344	0.99173034	0.160025762
6345	0.9917314695	0.1600118799
6346	0.9917315275	0.1600028019
6347	0.9917350975	0.1599807123
6348	0.9917475469	0.1599474809
6349	0.991752194	0.1599229406
6350	0.9917583331	0.1599045739
6351	0.9917675207	0.1598855495
6352	0.9917773723	0.1598538285
6353	0.9917840571	0.1598287399
6354	0.9917891593	0.1598086617
6355	0.9917933456	0.1597854882
6356	0.9918104643	0.1597428149
6357	0.991818019	0.1597140172
6358	0.9918313655	0.1596861457
6359	0.9918389588	0.1596621593
6360	0.9918457207	0.1596336686
6361	0.9918533829	0.159608055
6362	0.9918545788	0.1595795033
6363	0.991858786	0.1595645637
6364	0.9918652875	0.1595365538
6365	0.9918829853	0.159501391
6366	0.9918894067	0.159483047
6367	0.9918898606	0.1594739575
6368	0.9918935354	0.1594574028
6369	0.9918955878	0.1594388157
6370	0.9919075865	0.1594049707
6371	0.9919101162	0.1593866574
6372	0.991924	0.1593462443
6373	0.9919338939	0.1593234098
6374	0.9919381745	0.159295887
6375	0.9919429354	0.159277921
6376	0.9919474742	0.159259265
6377	0.9919506855	0.159242438
6378	0.9919548105	0.1592204006
6379	0.9919591165	0.1591985503
6380	0.9919633753	0.1591840637
6381	0.9919690833	0.1591578765
6382	0.9919742662	0.1591378647
6383	0.9919750399	0.1591133461
6384	0.9919960767	0.159067255
6385	0.9919993709	0.1590477444
6386	0.9920086811	0.1590217589
6387	0.9920143622	0.159001247
6388	0.9920189231	0.158974891
6389	0.9920246743	0.1589527081
6390	0.9920304296	0.1589274409
6391	0.9920320175	0.1589118642
6392	0.992037153	0.1588959278
6393	0.9920390896	0.1588767779
6394	0.99204164	0.1588701586
6395	0.9920451166	0.1588547781
6396	0.9920531943	0.1588279158
6397	0.9920642653	0.1587845836
6398	0.9920693222	0.158768201
6399	0.9920764646	0.1587443871
6400	0.9920796848	0.1587218063
6401	0.9920844557	0.1587010633
6402	0.9920932694	0.1586749364
6403	0.992105405	0.1586401993
6404	0.9921115646	0.1586163234
6405	0.9921135702	0.1586079434
6406	0.9921185476	0.1585875161
6407	0.9921247988	0.1585617029
6408	0.9921370946	0.1585322068
6409	0.9921377611	0.1585129953
6410	0.9921445717	0.1584932275
6411	0.9921553419	0.1584619332
6412	0.9921608158	0.1584403303
6413	0.9921655743	0.1584155707
6414	0.9921734843	0.1583887572
6415	0.9921733927	0.1583730219
6416	0.9921770321	0.1583540694
6417	0.9921811137	0.1583375097
6418	0.9921896954	0.158311424
6419	0.9921933647	0.1582925898
6420	0.9921989383	0.1582699022
6421	0.9922028332	0.1582532986
6422	0.9922061709	0.1582337298
6423	0.9922131672	0.1581947146
6424	0.9922194684	0.1581755617
6425	0.9922216966	0.1581601571
6426	0.9922256736	0.1581409655
6427	0.9922304304	0.1581178641
6428	0.9922330237	0.1580921312
6429	0.9922351925	0.1580783123
6430	0.9922422486	0.1580583615
6431	0.9922441317	0.1580393713
6432	0.9922461206	0.1580313242
6433	0.9922545632	0.1580142479
6434	0.9922625438	0.1579954013
6435	0.9922616171	0.1579703189
6436	0.9922702409	0.1579424487
6437	0.9922746533	0.1579238651
6438	0.9922775178	0.1579009208
6439	0.992283962	0.1578822786
6440	0.9922907727	0.1578606505
6441	0.9922966067	0.1578362984
6442	0.9922995515	0.157818928
6443	0.9923064901	0.1577973002
6444	0.9923118639	0.157767734
6445	0.9923148855	0.1577570242
6446	0.9923180881	0.1577482172
6447	0.9923212787	0.1577266908
6448	0.9923338144	0.1576946472
6449	0.992342763	0.1576628835
6450	0.99235098	0.1576235637
6451	0.9923519858	0.1576132446
6452	0.9923553529	0.1575992387
6453	0.9923592745	0.1575824068
6454	0.9923681561	0.1575534668
6455	0.9923791443	0.1575198233
6456	0.9923829128	0.1575018095
6457	0.9923907076	0.1574761111
6458	0.9923910303	0.1574562373
6459	0.9924042675	0.1574328467
6460	0.9924081108	0.1574162776
6461	0.9924156371	0.1573910675
6462	0.9924223858	0.1573725275
6463	0.9924331731	0.1573459659
6464	0.9924379236	0.1573182017
6465	0.9924435179	0.1572929191
6466	0.9924453558	0.1572782563
6467	0.9924541065	0.1572546106
6468	0.9924617355	0.1572305494
6469	0.9924687147	0.1572026105
6470	0.9924682654	0.157194304
6471	0.9924729638	0.1571735602
6472	0.9924765428	0.1571619793
6473	0.9924767611	0.1571437742
6474	0.9924818158	0.1571232015
6475	0.9924898901	0.1570891534
6476	0.9924932076	0.1570803661
6477	0.9924954448	0.1570672914
6478	0.9925027703	0.1570353587
6479	0.9925058475	0.1570204451
6480	0.9925153784	0.1569943073
6481	0.9925238917	0.156965157
6482	0.9925274907	0.1569420407
6483	0.9925314909	0.1569295898
6484	0.9925324139	0.156918263
6485	0.9925372562	0.1568952448
6486	0.9925456949	0.1568699689
6487	0.9925473895	0.1568513536
6488	0.9925506327	0.1568361056
6489	0.9925597379	0.1568017744
6490	0.992562439	0.1567895319
6491	0.9925671892	0.1567712789
6492	0.9925730799	0.1567423582
6493	0.9925780536	0.156727838
6494	0.9925772967	0.1567170959
6495	0.9925836223	0.156696183
6496	0.9925891668	0.1566695553
6497	0.9925942412	0.1566451384
6498	0.9925993288	0.1566217896
6499	0.9926068264	0.1565962293
6500	0.9926107155	0.1565790764
6501	0.9926174036	0.1565461312
6502	0.9926204854	0.1565279421
6503	0.992626938	0.1565139588
6504	0.9926325521	0.156492926
6505	0.9926421976	0.1564713123
6506	0.9926464995	0.1564558043
6507	0.9926572212	0.1564220634
6508	0.9926625949	0.1564058627
6509	0.9926622945	0.1563911042
6510	0.9926611499	0.1563728049
